Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A068270,L068270,C068270,2020-11-04,2024-08-23,Home Renovation,Agent,7189,Approved,None
A068271,L068271,C068271,2023-09-06,2022-11-20,Home Renovation,Online,6747,Approved,None
A068272,L068272,C068272,2019-02-18,2022-09-22,Vehicle,Online,2260,Approved,None
A068273,L068273,C068273,2022-07-04,2024-01-28,Education,Branch,6011,Approved,None
A068274,L068274,C068274,2022-01-09,2021-02-23,Personal,Online,7863,Approved,None
A068275,L068275,C068275,2024-03-08,2020-09-17,Business,Agent,9033,Approved,None
A068276,L068276,C068276,2024-05-03,2022-09-08,Education,Agent,838,Approved,None
A068277,L068277,C068277,2021-02-28,2021-12-04,Home Renovation,Online,4966,Approved,None
A068278,L068278,C068278,2021-02-16,2024-07-18,Vehicle,Agent,4186,Approved,None
A068279,L068279,C068279,2019-06-23,2024-11-25,Business,Agent,9995,Approved,None
A068280,L068280,C068280,2022-02-06,2024-08-05,Education,Agent,8910,Approved,None
A068281,L068281,C068281,2021-01-29,2023-07-21,Personal,Branch,516,Approved,None
A068282,L068282,C068282,2021-02-09,2022-04-18,Home Renovation,Agent,4875,Approved,None
A068283,L068283,C068283,2024-12-15,2024-09-21,Education,Agent,898,Approved,None
A068284,L068284,C068284,2019-10-31,2020-01-10,Personal,Online,8057,Approved,None
A068285,L068285,C068285,2022-10-14,2020-10-15,Home Renovation,Branch,2974,Approved,None
A068286,L068286,C068286,2020-07-16,2020-07-18,Personal,Agent,6570,Approved,None
A068287,L068287,C068287,2022-09-18,2023-11-12,Home Renovation,Branch,5709,Approved,None
A068288,L068288,C068288,2022-02-14,2021-08-19,Education,Online,4336,Approved,None
A068289,L068289,C068289,2021-01-31,2021-10-11,Business,Branch,9827,Approved,None
A068290,L068290,C068290,2021-05-01,2023-08-25,Personal,Online,4845,Approved,None
A068291,L068291,C068291,2020-02-03,2020-06-22,Vehicle,Agent,7180,Approved,None
A068292,L068292,C068292,2020-06-29,2022-04-15,Business,Online,3246,Approved,None
A068293,L068293,C068293,2024-11-07,2024-11-10,Vehicle,Branch,5437,Approved,None
A068294,L068294,C068294,2023-07-04,2022-03-04,Vehicle,Agent,6250,Approved,None
A068295,L068295,C068295,2023-07-10,2021-08-16,Vehicle,Online,5725,Approved,None
A068296,L068296,C068296,2019-09-08,2021-02-06,Vehicle,Online,8334,Approved,None
A068297,L068297,C068297,2019-02-21,2024-07-04,Vehicle,Agent,2648,Approved,None
A068298,L068298,C068298,2021-02-22,2021-05-24,Personal,Online,3674,Approved,None
A068299,L068299,C068299,2019-09-02,2024-09-28,Home Renovation,Agent,966,Approved,None
A068300,L068300,C068300,2020-01-28,2022-11-08,Business,Agent,2878,Approved,None
A068301,L068301,C068301,2023-04-15,2020-10-07,Home Renovation,Agent,8450,Approved,None
A068302,L068302,C068302,2023-03-21,2023-02-20,Vehicle,Agent,7943,Approved,None
A068303,L068303,C068303,2021-06-13,2020-04-20,Business,Agent,5673,Approved,None
A068304,L068304,C068304,2020-08-21,2022-02-12,Vehicle,Online,6396,Approved,None
A068305,L068305,C068305,2022-02-28,2023-11-30,Business,Agent,784,Approved,None
A068306,L068306,C068306,2020-08-17,2022-04-15,Vehicle,Branch,7652,Approved,None
A068307,L068307,C068307,2023-05-15,2023-12-31,Education,Branch,5867,Approved,None
A068308,L068308,C068308,2024-01-22,2024-08-30,Business,Online,2041,Approved,None
A068309,L068309,C068309,2022-03-08,2020-10-13,Education,Agent,4652,Approved,None
A068310,L068310,C068310,2021-02-12,2020-04-23,Education,Branch,9945,Approved,None
A068311,L068311,C068311,2024-10-17,2021-02-09,Home Renovation,Branch,1435,Approved,None
A068312,L068312,C068312,2020-11-05,2024-06-25,Vehicle,Agent,1777,Approved,None
A068313,L068313,C068313,2019-05-11,2021-12-06,Personal,Branch,2625,Approved,None
A068314,L068314,C068314,2019-01-07,2023-06-06,Vehicle,Branch,7184,Approved,None
A068315,L068315,C068315,2024-08-07,2020-01-03,Vehicle,Branch,1100,Approved,None
A068316,L068316,C068316,2020-07-15,2022-04-28,Personal,Agent,3651,Approved,None
A068317,L068317,C068317,2022-12-03,2020-12-05,Vehicle,Agent,9533,Approved,None
A068318,L068318,C068318,2023-08-24,2024-12-25,Education,Agent,3242,Approved,None
A068319,L068319,C068319,2019-03-11,2024-12-23,Vehicle,Agent,9780,Approved,None
A068320,L068320,C068320,2024-11-14,2024-01-12,Personal,Online,4548,Approved,None
A068321,L068321,C068321,2022-07-30,2023-11-05,Personal,Online,8373,Approved,None
A068322,L068322,C068322,2019-10-18,2020-08-28,Education,Agent,521,Approved,None
A068323,L068323,C068323,2021-02-25,2023-04-10,Business,Branch,5680,Approved,None
A068324,L068324,C068324,2024-11-20,2024-12-29,Home Renovation,Online,1174,Approved,None
A068325,L068325,C068325,2020-07-20,2024-09-14,Personal,Branch,4478,Approved,None
A068326,L068326,C068326,2024-11-16,2022-03-04,Home Renovation,Agent,4798,Approved,None
A068327,L068327,C068327,2022-11-23,2024-08-30,Business,Agent,6427,Approved,None
A068328,L068328,C068328,2023-01-27,2022-05-29,Home Renovation,Online,9162,Approved,None
A068329,L068329,C068329,2020-06-06,2020-08-19,Home Renovation,Agent,3598,Approved,None
A068330,L068330,C068330,2024-02-15,2024-09-23,Vehicle,Agent,9254,Approved,None
A068331,L068331,C068331,2020-11-19,2021-08-05,Education,Agent,9711,Approved,None
A068332,L068332,C068332,2022-07-26,2023-09-26,Vehicle,Branch,5633,Approved,None
A068333,L068333,C068333,2022-06-30,2023-04-09,Vehicle,Branch,674,Approved,None
A068334,L068334,C068334,2024-04-06,2020-01-16,Home Renovation,Agent,3771,Approved,None
A068335,L068335,C068335,2020-01-04,2020-12-06,Business,Online,5852,Approved,None
A068336,L068336,C068336,2020-11-12,2023-02-13,Personal,Agent,9328,Approved,None
A068337,L068337,C068337,2023-12-03,2021-06-06,Home Renovation,Online,6212,Approved,None
A068338,L068338,C068338,2020-05-20,2023-03-29,Personal,Agent,2834,Approved,None
A068339,L068339,C068339,2020-08-15,2021-04-29,Personal,Online,5035,Approved,None
A068340,L068340,C068340,2022-11-02,2021-04-20,Home Renovation,Branch,7494,Approved,None
A068341,L068341,C068341,2020-01-05,2022-07-07,Business,Branch,1284,Approved,None
A068342,L068342,C068342,2019-02-21,2024-01-25,Home Renovation,Online,7614,Approved,None
A068343,L068343,C068343,2021-11-12,2022-02-25,Home Renovation,Agent,610,Approved,None
A068344,L068344,C068344,2022-12-18,2021-10-31,Business,Agent,3996,Approved,None
A068345,L068345,C068345,2019-09-15,2021-03-22,Business,Branch,7190,Approved,None
A068346,L068346,C068346,2024-02-14,2021-10-03,Business,Agent,1179,Approved,None
A068347,L068347,C068347,2021-05-25,2023-06-22,Education,Branch,5926,Approved,None
A068348,L068348,C068348,2024-11-08,2024-10-19,Personal,Branch,5612,Approved,None
A068349,L068349,C068349,2022-07-03,2020-08-28,Business,Branch,2431,Approved,None
A068350,L068350,C068350,2022-04-15,2022-06-22,Business,Online,1051,Approved,None
A068351,L068351,C068351,2024-08-07,2021-05-28,Education,Online,2793,Approved,None
A068352,L068352,C068352,2024-11-17,2023-10-24,Business,Branch,9997,Approved,None
A068353,L068353,C068353,2020-04-12,2022-05-29,Business,Online,9946,Approved,None
A068354,L068354,C068354,2021-12-28,2022-02-18,Business,Online,2429,Approved,None
A068355,L068355,C068355,2019-03-08,2020-05-09,Personal,Agent,3340,Approved,None
A068356,L068356,C068356,2022-05-21,2020-06-25,Education,Online,7245,Approved,None
A068357,L068357,C068357,2020-01-19,2023-01-22,Home Renovation,Agent,3070,Approved,None
A068358,L068358,C068358,2024-11-09,2024-06-17,Education,Agent,5556,Approved,None
A068359,L068359,C068359,2019-04-30,2024-10-27,Business,Agent,8611,Approved,None
A068360,L068360,C068360,2021-12-10,2021-02-02,Vehicle,Branch,6484,Approved,None
A068361,L068361,C068361,2019-12-13,2021-10-06,Home Renovation,Branch,1891,Approved,None
A068362,L068362,C068362,2022-03-14,2023-12-05,Vehicle,Agent,4895,Approved,None
A068363,L068363,C068363,2020-04-27,2021-02-24,Business,Online,8524,Approved,None
A068364,L068364,C068364,2024-05-19,2021-11-15,Vehicle,Online,869,Approved,None
A068365,L068365,C068365,2023-12-20,2024-12-14,Personal,Agent,4958,Approved,None
A068366,L068366,C068366,2020-10-29,2021-10-09,Business,Online,2509,Approved,None
A068367,L068367,C068367,2022-06-07,2022-01-14,Business,Agent,2511,Approved,None
A068368,L068368,C068368,2019-06-27,2022-03-07,Personal,Branch,8342,Approved,None
A068369,L068369,C068369,2023-05-12,2022-08-18,Personal,Online,8630,Approved,None
A068370,L068370,C068370,2019-01-17,2021-11-07,Home Renovation,Branch,2848,Approved,None
A068371,L068371,C068371,2019-09-10,2021-08-13,Business,Agent,2385,Approved,None
A068372,L068372,C068372,2021-03-23,2021-11-29,Vehicle,Branch,7108,Approved,None
A068373,L068373,C068373,2023-03-05,2020-01-27,Education,Online,6426,Approved,None
A068374,L068374,C068374,2020-07-07,2024-06-12,Personal,Branch,6880,Approved,None
A068375,L068375,C068375,2022-12-24,2021-12-18,Education,Online,1361,Approved,None
A068376,L068376,C068376,2020-02-27,2021-11-15,Education,Branch,2869,Approved,None
A068377,L068377,C068377,2022-07-03,2020-07-21,Home Renovation,Branch,1046,Approved,None
A068378,L068378,C068378,2019-07-27,2022-12-16,Home Renovation,Agent,3607,Approved,None
A068379,L068379,C068379,2024-01-17,2021-04-13,Home Renovation,Branch,3169,Approved,None
A068380,L068380,C068380,2021-03-23,2025-01-02,Education,Agent,7275,Approved,None
A068381,L068381,C068381,2022-07-21,2022-11-17,Home Renovation,Online,1270,Approved,None
A068382,L068382,C068382,2020-10-11,2022-03-19,Personal,Agent,9140,Approved,None
A068383,L068383,C068383,2019-02-06,2020-12-15,Education,Branch,3242,Approved,None
A068384,L068384,C068384,2019-07-18,2022-10-10,Education,Agent,8019,Approved,None
A068385,L068385,C068385,2023-04-25,2023-04-30,Education,Online,8523,Approved,None
A068386,L068386,C068386,2021-11-21,2024-10-04,Business,Agent,3992,Approved,None
A068387,L068387,C068387,2020-08-19,2020-04-06,Home Renovation,Branch,5038,Approved,None
A068388,L068388,C068388,2021-07-10,2023-08-11,Education,Agent,1426,Approved,None
A068389,L068389,C068389,2022-04-12,2022-09-15,Vehicle,Agent,8706,Approved,None
A068390,L068390,C068390,2020-04-17,2023-06-07,Personal,Online,8408,Approved,None
A068391,L068391,C068391,2019-07-06,2021-01-26,Vehicle,Online,526,Approved,None
A068392,L068392,C068392,2024-08-22,2023-03-28,Business,Online,701,Approved,None
A068393,L068393,C068393,2022-10-01,2021-10-20,Business,Branch,9537,Approved,None
A068394,L068394,C068394,2019-05-27,2023-08-28,Business,Branch,3707,Approved,None
A068395,L068395,C068395,2023-11-15,2024-10-13,Vehicle,Agent,7876,Approved,None
A068396,L068396,C068396,2019-10-07,2022-05-11,Education,Online,7689,Approved,None
A068397,L068397,C068397,2023-01-26,2021-11-14,Vehicle,Online,9122,Approved,None
A068398,L068398,C068398,2023-08-03,2023-07-22,Vehicle,Agent,5343,Approved,None
A068399,L068399,C068399,2023-05-09,2021-10-11,Home Renovation,Agent,2317,Approved,None
A068400,L068400,C068400,2019-04-07,2022-03-23,Home Renovation,Branch,546,Approved,None
A068401,L068401,C068401,2019-11-02,2023-11-25,Vehicle,Branch,8086,Approved,None
A068402,L068402,C068402,2024-02-26,2023-05-07,Vehicle,Agent,2014,Approved,None
A068403,L068403,C068403,2024-08-11,2021-12-04,Education,Online,7997,Approved,None
A068404,L068404,C068404,2019-08-17,2020-05-15,Personal,Branch,7375,Approved,None
A068405,L068405,C068405,2019-01-21,2021-04-02,Home Renovation,Branch,3460,Approved,None
A068406,L068406,C068406,2019-12-21,2020-12-10,Home Renovation,Online,753,Approved,None
A068407,L068407,C068407,2024-09-03,2024-05-03,Home Renovation,Agent,694,Approved,None
A068408,L068408,C068408,2020-09-16,2023-11-26,Personal,Agent,8615,Approved,None
A068409,L068409,C068409,2023-02-24,2022-04-26,Vehicle,Online,9850,Approved,None
A068410,L068410,C068410,2024-04-17,2021-08-19,Home Renovation,Agent,2603,Approved,None
A068411,L068411,C068411,2021-08-31,2022-12-09,Vehicle,Agent,6554,Approved,None
A068412,L068412,C068412,2020-12-28,2022-12-02,Vehicle,Online,1021,Approved,None
A068413,L068413,C068413,2021-03-02,2021-07-02,Education,Online,1042,Approved,None
A068414,L068414,C068414,2019-02-21,2022-07-01,Vehicle,Agent,2033,Approved,None
A068415,L068415,C068415,2020-02-29,2022-11-21,Vehicle,Agent,4480,Approved,None
A068416,L068416,C068416,2020-04-09,2021-01-23,Vehicle,Online,6556,Approved,None
A068417,L068417,C068417,2021-02-19,2023-12-08,Education,Online,3132,Approved,None
A068418,L068418,C068418,2022-11-17,2020-12-18,Personal,Agent,3579,Approved,None
A068419,L068419,C068419,2022-09-11,2020-12-01,Business,Online,3902,Approved,None
A068420,L068420,C068420,2021-02-05,2024-10-15,Vehicle,Online,3468,Approved,None
A068421,L068421,C068421,2021-12-18,2024-08-13,Education,Branch,2072,Approved,None
A068422,L068422,C068422,2020-07-18,2024-04-02,Personal,Branch,3007,Approved,None
A068423,L068423,C068423,2022-09-14,2020-05-18,Vehicle,Online,8651,Approved,None
A068424,L068424,C068424,2023-03-15,2023-04-11,Vehicle,Agent,4223,Approved,None
A068425,L068425,C068425,2020-10-15,2024-07-13,Vehicle,Branch,9512,Approved,None
A068426,L068426,C068426,2019-12-29,2023-09-24,Business,Branch,2518,Approved,None
A068427,L068427,C068427,2024-12-31,2020-05-05,Personal,Agent,5433,Approved,None
A068428,L068428,C068428,2021-06-23,2024-03-12,Vehicle,Branch,6189,Approved,None
A068429,L068429,C068429,2024-03-13,2022-10-25,Home Renovation,Agent,9675,Approved,None
A068430,L068430,C068430,2020-01-23,2024-08-16,Vehicle,Branch,2812,Approved,None
A068431,L068431,C068431,2019-05-22,2020-12-10,Home Renovation,Branch,7944,Approved,None
A068432,L068432,C068432,2023-06-16,2021-09-26,Education,Branch,9530,Approved,None
A068433,L068433,C068433,2019-05-07,2022-01-30,Home Renovation,Agent,7956,Approved,None
A068434,L068434,C068434,2022-12-14,2022-04-24,Home Renovation,Online,8504,Approved,None
A068435,L068435,C068435,2024-11-10,2021-03-04,Home Renovation,Agent,1900,Approved,None
A068436,L068436,C068436,2022-09-17,2021-04-26,Personal,Branch,3248,Approved,None
A068437,L068437,C068437,2020-04-21,2022-06-14,Vehicle,Branch,9991,Approved,None
A068438,L068438,C068438,2023-03-30,2022-06-08,Home Renovation,Branch,9510,Approved,None
A068439,L068439,C068439,2020-10-09,2021-09-17,Education,Branch,2300,Approved,None
A068440,L068440,C068440,2019-11-04,2020-07-09,Education,Online,7253,Approved,None
A068441,L068441,C068441,2020-05-10,2022-11-27,Personal,Online,6337,Approved,None
A068442,L068442,C068442,2021-12-31,2022-11-30,Business,Branch,2787,Approved,None
A068443,L068443,C068443,2024-06-11,2023-10-17,Personal,Online,8707,Approved,None
A068444,L068444,C068444,2019-12-20,2023-07-14,Business,Branch,2603,Approved,None
A068445,L068445,C068445,2020-04-01,2020-09-06,Home Renovation,Online,8030,Approved,None
A068446,L068446,C068446,2019-11-17,2024-07-26,Education,Agent,7647,Approved,None
A068447,L068447,C068447,2019-05-02,2023-02-20,Vehicle,Agent,6841,Approved,None
A068448,L068448,C068448,2022-07-09,2020-12-26,Business,Online,4695,Approved,None
A068449,L068449,C068449,2020-01-15,2020-07-09,Home Renovation,Agent,8335,Approved,None
A068450,L068450,C068450,2024-03-29,2021-11-12,Business,Online,7020,Approved,None
A068451,L068451,C068451,2021-06-15,2020-10-07,Vehicle,Branch,1497,Approved,None
A068452,L068452,C068452,2024-10-01,2024-05-10,Business,Agent,8048,Approved,None
A068453,L068453,C068453,2023-02-19,2023-07-13,Home Renovation,Branch,5751,Approved,None
A068454,L068454,C068454,2020-01-20,2022-07-11,Education,Agent,8624,Approved,None
A068455,L068455,C068455,2024-11-06,2022-12-15,Vehicle,Online,9067,Approved,None
A068456,L068456,C068456,2024-05-03,2022-02-08,Education,Online,3430,Approved,None
A068457,L068457,C068457,2019-11-10,2023-11-29,Education,Agent,1439,Approved,None
A068458,L068458,C068458,2023-01-02,2020-08-23,Business,Agent,5637,Approved,None
A068459,L068459,C068459,2019-01-04,2024-06-15,Vehicle,Online,3976,Approved,None
A068460,L068460,C068460,2022-10-29,2020-08-31,Vehicle,Branch,5175,Approved,None
A068461,L068461,C068461,2020-01-26,2020-07-14,Education,Online,3867,Approved,None
A068462,L068462,C068462,2019-10-11,2020-04-29,Business,Online,3395,Approved,None
A068463,L068463,C068463,2022-03-22,2023-12-02,Business,Agent,4249,Approved,None
A068464,L068464,C068464,2019-10-07,2020-10-17,Home Renovation,Online,6421,Approved,None
A068465,L068465,C068465,2020-01-26,2020-12-20,Home Renovation,Branch,9278,Approved,None
A068466,L068466,C068466,2024-09-18,2022-10-25,Business,Branch,8907,Approved,None
A068467,L068467,C068467,2021-11-04,2022-03-02,Education,Branch,8359,Approved,None
A068468,L068468,C068468,2023-01-11,2020-12-25,Home Renovation,Online,744,Approved,None
A068469,L068469,C068469,2023-10-24,2023-08-28,Home Renovation,Branch,8474,Approved,None
A068470,L068470,C068470,2019-10-23,2021-11-26,Education,Agent,8998,Approved,None
A068471,L068471,C068471,2024-06-28,2023-05-08,Vehicle,Agent,9189,Approved,None
A068472,L068472,C068472,2024-08-19,2020-04-30,Education,Agent,3383,Approved,None
A068473,L068473,C068473,2024-07-20,2021-09-25,Vehicle,Online,9379,Approved,None
A068474,L068474,C068474,2021-03-16,2021-07-11,Education,Online,620,Approved,None
A068475,L068475,C068475,2023-10-12,2020-09-25,Home Renovation,Branch,7671,Approved,None
A068476,L068476,C068476,2024-10-11,2023-11-27,Personal,Online,9266,Approved,None
A068477,L068477,C068477,2023-03-28,2020-09-24,Personal,Agent,2681,Approved,None
A068478,L068478,C068478,2019-09-20,2021-03-01,Education,Branch,9070,Approved,None
A068479,L068479,C068479,2021-12-12,2023-01-07,Education,Agent,5820,Approved,None
A068480,L068480,C068480,2024-08-20,2023-09-30,Home Renovation,Agent,3728,Approved,None
A068481,L068481,C068481,2023-06-09,2022-03-14,Vehicle,Branch,2383,Approved,None
A068482,L068482,C068482,2024-09-09,2022-02-08,Personal,Agent,897,Approved,None
A068483,L068483,C068483,2019-03-09,2021-07-30,Business,Branch,5880,Approved,None
A068484,L068484,C068484,2023-05-19,2022-02-20,Personal,Branch,2224,Approved,None
A068485,L068485,C068485,2020-07-27,2022-04-22,Education,Agent,9610,Approved,None
A068486,L068486,C068486,2024-07-04,2021-06-27,Business,Online,4325,Approved,None
A068487,L068487,C068487,2021-05-24,2020-10-08,Personal,Agent,3056,Approved,None
A068488,L068488,C068488,2022-06-03,2024-03-13,Home Renovation,Agent,7431,Approved,None
A068489,L068489,C068489,2021-12-01,2020-01-26,Personal,Online,7922,Approved,None
A068490,L068490,C068490,2020-08-21,2024-01-04,Personal,Online,9120,Approved,None
A068491,L068491,C068491,2021-08-18,2020-09-08,Home Renovation,Online,7295,Approved,None
A068492,L068492,C068492,2023-10-31,2023-10-03,Education,Online,9611,Approved,None
A068493,L068493,C068493,2019-12-03,2020-09-13,Education,Online,9057,Approved,None
A068494,L068494,C068494,2021-12-04,2020-05-15,Business,Agent,6938,Approved,None
A068495,L068495,C068495,2021-06-06,2020-02-25,Home Renovation,Online,5587,Approved,None
A068496,L068496,C068496,2021-08-28,2023-04-28,Home Renovation,Online,7574,Approved,None
A068497,L068497,C068497,2023-10-11,2024-09-05,Vehicle,Agent,9495,Approved,None
A068498,L068498,C068498,2023-07-12,2023-02-02,Home Renovation,Agent,8550,Approved,None
A068499,L068499,C068499,2024-12-01,2024-12-14,Personal,Branch,6720,Approved,None
A068500,L068500,C068500,2021-05-24,2023-02-21,Business,Agent,6452,Approved,None
A068501,L068501,C068501,2021-02-23,2022-07-13,Vehicle,Agent,6659,Approved,None
A068502,L068502,C068502,2023-12-30,2020-05-04,Personal,Agent,5504,Approved,None
A068503,L068503,C068503,2020-10-02,2021-08-27,Personal,Online,5093,Approved,None
A068504,L068504,C068504,2024-12-07,2022-08-10,Personal,Online,2302,Approved,None
A068505,L068505,C068505,2020-08-07,2020-02-28,Education,Branch,5024,Approved,None
A068506,L068506,C068506,2023-09-07,2024-01-30,Home Renovation,Online,549,Approved,None
A068507,L068507,C068507,2022-10-25,2022-07-15,Education,Branch,3230,Approved,None
A068508,L068508,C068508,2022-05-04,2024-07-01,Personal,Online,6821,Approved,None
A068509,L068509,C068509,2019-08-08,2021-06-29,Education,Online,4048,Approved,None
A068510,L068510,C068510,2023-06-28,2020-05-27,Education,Online,9556,Approved,None
A068511,L068511,C068511,2019-12-24,2020-12-23,Business,Online,1855,Approved,None
A068512,L068512,C068512,2024-04-30,2023-11-03,Education,Online,3978,Approved,None
A068513,L068513,C068513,2022-09-07,2021-11-10,Personal,Branch,2515,Approved,None
A068514,L068514,C068514,2020-05-22,2021-11-07,Personal,Agent,803,Approved,None
A068515,L068515,C068515,2022-06-07,2024-12-01,Vehicle,Agent,6354,Approved,None
A068516,L068516,C068516,2022-10-06,2020-03-21,Business,Branch,2166,Approved,None
A068517,L068517,C068517,2024-11-25,2020-04-15,Education,Agent,5967,Approved,None
A068518,L068518,C068518,2022-05-18,2020-04-05,Home Renovation,Branch,9913,Approved,None
A068519,L068519,C068519,2024-02-18,2021-12-27,Personal,Agent,6172,Approved,None
A068520,L068520,C068520,2022-04-11,2024-08-03,Business,Branch,8886,Approved,None
A068521,L068521,C068521,2023-07-26,2020-04-06,Vehicle,Branch,7874,Approved,None
A068522,L068522,C068522,2020-10-18,2024-02-10,Home Renovation,Agent,5506,Approved,None
A068523,L068523,C068523,2022-07-10,2023-11-27,Education,Online,8788,Approved,None
A068524,L068524,C068524,2021-01-28,2021-08-09,Vehicle,Branch,4392,Approved,None
A068525,L068525,C068525,2019-03-21,2024-08-10,Personal,Agent,1968,Approved,None
A068526,L068526,C068526,2024-04-11,2020-07-10,Education,Branch,7621,Approved,None
A068527,L068527,C068527,2023-07-30,2023-08-15,Vehicle,Agent,7318,Approved,None
A068528,L068528,C068528,2021-08-23,2024-03-19,Home Renovation,Branch,6603,Approved,None
A068529,L068529,C068529,2023-04-04,2022-11-27,Vehicle,Agent,5230,Approved,None
A068530,L068530,C068530,2020-07-12,2020-06-29,Business,Branch,2855,Approved,None
A068531,L068531,C068531,2019-11-22,2023-07-17,Home Renovation,Online,8668,Approved,None
A068532,L068532,C068532,2022-06-06,2020-07-28,Personal,Online,1618,Approved,None
A068533,L068533,C068533,2019-08-15,2024-08-17,Vehicle,Agent,2013,Approved,None
A068534,L068534,C068534,2024-04-01,2023-01-01,Vehicle,Agent,3525,Approved,None
A068535,L068535,C068535,2024-10-01,2021-12-16,Home Renovation,Agent,6686,Approved,None
A068536,L068536,C068536,2019-11-13,2024-01-02,Business,Online,5894,Approved,None
A068537,L068537,C068537,2019-05-07,2022-03-06,Education,Agent,2543,Approved,None
A068538,L068538,C068538,2021-01-28,2022-07-04,Home Renovation,Online,5587,Approved,None
A068539,L068539,C068539,2020-04-26,2024-11-14,Home Renovation,Agent,2328,Approved,None
A068540,L068540,C068540,2019-12-23,2020-06-06,Vehicle,Online,9271,Approved,None
A068541,L068541,C068541,2021-07-19,2023-01-13,Business,Online,4939,Approved,None
A068542,L068542,C068542,2019-08-02,2020-10-31,Vehicle,Branch,5399,Approved,None
A068543,L068543,C068543,2022-07-06,2021-06-21,Education,Branch,6307,Approved,None
A068544,L068544,C068544,2024-10-08,2021-10-21,Business,Agent,7123,Approved,None
A068545,L068545,C068545,2020-01-03,2024-09-24,Education,Online,8341,Approved,None
A068546,L068546,C068546,2023-03-12,2024-01-17,Home Renovation,Branch,8995,Approved,None
A068547,L068547,C068547,2024-05-21,2023-10-13,Education,Online,9177,Approved,None
A068548,L068548,C068548,2021-09-28,2023-11-18,Personal,Agent,1475,Approved,None
A068549,L068549,C068549,2024-06-08,2023-01-19,Vehicle,Agent,7001,Approved,None
A068550,L068550,C068550,2019-12-23,2024-11-07,Education,Online,5572,Approved,None
A068551,L068551,C068551,2024-07-23,2020-01-22,Vehicle,Branch,8373,Approved,None
A068552,L068552,C068552,2019-09-06,2021-12-09,Home Renovation,Agent,3551,Approved,None
A068553,L068553,C068553,2023-01-16,2021-12-05,Business,Agent,9460,Approved,None
A068554,L068554,C068554,2021-06-18,2022-04-24,Home Renovation,Agent,1316,Approved,None
A068555,L068555,C068555,2020-05-19,2021-07-06,Business,Branch,5032,Approved,None
A068556,L068556,C068556,2023-07-09,2020-09-03,Business,Agent,966,Approved,None
A068557,L068557,C068557,2020-07-03,2021-05-28,Vehicle,Branch,1374,Approved,None
A068558,L068558,C068558,2024-06-05,2022-06-20,Personal,Online,7948,Approved,None
A068559,L068559,C068559,2023-01-01,2022-06-17,Education,Agent,5093,Approved,None
A068560,L068560,C068560,2019-06-01,2023-08-11,Business,Agent,9080,Approved,None
A068561,L068561,C068561,2020-10-09,2024-11-27,Education,Online,3101,Approved,None
A068562,L068562,C068562,2021-10-15,2023-03-21,Personal,Agent,8925,Approved,None
A068563,L068563,C068563,2021-10-06,2024-09-30,Personal,Online,9931,Approved,None
A068564,L068564,C068564,2022-12-23,2020-06-03,Personal,Online,543,Approved,None
A068565,L068565,C068565,2024-05-11,2023-08-02,Vehicle,Online,3548,Approved,None
A068566,L068566,C068566,2022-01-04,2024-01-23,Home Renovation,Online,2656,Approved,None
A068567,L068567,C068567,2024-07-07,2024-12-07,Vehicle,Agent,7537,Approved,None
A068568,L068568,C068568,2024-01-08,2022-08-12,Personal,Agent,2319,Approved,None
A068569,L068569,C068569,2021-04-17,2021-03-12,Personal,Branch,527,Approved,None
A068570,L068570,C068570,2019-08-15,2020-09-08,Home Renovation,Agent,1525,Approved,None
A068571,L068571,C068571,2022-09-28,2020-06-17,Education,Online,9013,Approved,None
A068572,L068572,C068572,2023-07-01,2020-05-23,Business,Branch,2761,Approved,None
A068573,L068573,C068573,2020-08-10,2022-05-29,Home Renovation,Online,6504,Approved,None
A068574,L068574,C068574,2020-12-26,2020-04-02,Business,Online,7220,Approved,None
A068575,L068575,C068575,2022-08-14,2024-02-25,Business,Online,1273,Approved,None
A068576,L068576,C068576,2023-05-21,2022-05-30,Education,Agent,6432,Approved,None
A068577,L068577,C068577,2022-10-06,2023-11-09,Education,Branch,8966,Approved,None
A068578,L068578,C068578,2022-03-01,2024-06-03,Personal,Agent,1540,Approved,None
A068579,L068579,C068579,2022-01-14,2024-08-02,Business,Branch,4766,Approved,None
A068580,L068580,C068580,2022-04-16,2023-02-13,Home Renovation,Agent,8686,Approved,None
A068581,L068581,C068581,2020-02-18,2021-06-01,Home Renovation,Online,9150,Approved,None
A068582,L068582,C068582,2021-07-31,2020-03-22,Education,Agent,2618,Approved,None
A068583,L068583,C068583,2022-07-21,2023-09-05,Personal,Online,6351,Approved,None
A068584,L068584,C068584,2024-11-11,2022-04-09,Vehicle,Branch,4886,Approved,None
A068585,L068585,C068585,2024-01-26,2024-02-04,Vehicle,Agent,1882,Approved,None
A068586,L068586,C068586,2023-03-18,2020-07-30,Education,Online,6211,Approved,None
A068587,L068587,C068587,2024-06-14,2023-02-02,Home Renovation,Online,6730,Approved,None
A068588,L068588,C068588,2024-08-12,2022-08-06,Personal,Agent,4776,Approved,None
A068589,L068589,C068589,2019-03-18,2022-05-23,Education,Branch,6330,Approved,None
A068590,L068590,C068590,2024-06-24,2024-12-22,Personal,Branch,1463,Approved,None
