Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A069741,L069741,C069741,2020-06-12,2021-05-14,Personal,Agent,5235,Approved,
A069742,L069742,C069742,2022-09-27,2022-01-09,Business,Branch,6254,Approved,
A069743,L069743,C069743,2019-12-20,2021-06-16,Personal,Online,609,Approved,
A069744,L069744,C069744,2020-05-14,2022-07-06,Personal,Agent,1072,Approved,
A069745,L069745,C069745,2020-09-06,2021-01-23,Vehicle,Branch,9055,Approved,
A069746,L069746,C069746,2024-10-11,2021-02-06,Personal,Online,9532,Approved,
A069747,L069747,C069747,2022-05-05,2021-05-16,Home Renovation,Branch,2753,Approved,
A069748,L069748,C069748,2021-11-27,2023-01-02,Personal,Agent,4626,Approved,
A069749,L069749,C069749,2024-09-16,2024-02-18,Education,Branch,6401,Approved,
A069750,L069750,C069750,2022-02-26,2023-10-24,Education,Agent,4893,Approved,
A069751,L069751,C069751,2019-01-21,2021-12-20,Education,Online,7310,Approved,
A069752,L069752,C069752,2019-11-30,2020-05-15,Home Renovation,Branch,7289,Approved,
A069753,L069753,C069753,2023-11-11,2021-12-06,Vehicle,Agent,3752,Approved,
A069754,L069754,C069754,2020-08-29,2022-08-23,Business,Agent,2171,Approved,
A069755,L069755,C069755,2020-12-06,2023-12-11,Education,Online,5641,Approved,
A069756,L069756,C069756,2023-04-28,2020-05-28,Home Renovation,Agent,5124,Approved,
A069757,L069757,C069757,2019-03-30,2020-02-15,Education,Branch,1797,Approved,
A069758,L069758,C069758,2020-05-25,2020-03-02,Home Renovation,Online,1974,Approved,
A069759,L069759,C069759,2021-11-16,2023-05-07,Business,Agent,4390,Approved,
A069760,L069760,C069760,2023-01-17,2023-05-18,Vehicle,Agent,8517,Approved,
A069761,L069761,C069761,2024-12-02,2023-05-14,Education,Agent,4908,Approved,
A069762,L069762,C069762,2024-05-04,2023-01-13,Vehicle,Online,6164,Approved,
A069763,L069763,C069763,2023-04-23,2022-10-24,Personal,Online,6317,Approved,
A069764,L069764,C069764,2024-09-30,2022-12-23,Vehicle,Online,8698,Approved,
A069765,L069765,C069765,2020-07-15,2023-03-09,Personal,Online,6950,Approved,
A069766,L069766,C069766,2022-02-09,2021-05-25,Education,Online,7446,Approved,
A069767,L069767,C069767,2024-06-23,2024-08-30,Home Renovation,Agent,2126,Approved,
A069768,L069768,C069768,2020-01-01,2021-12-18,Personal,Agent,5839,Approved,
A069769,L069769,C069769,2019-04-20,2022-08-16,Vehicle,Agent,9812,Approved,
A069770,L069770,C069770,2023-01-16,2021-03-10,Personal,Branch,7082,Approved,
A069771,L069771,C069771,2020-09-22,2020-07-16,Education,Branch,6263,Approved,
A069772,L069772,C069772,2019-08-05,2024-07-19,Business,Branch,2435,Approved,
A069773,L069773,C069773,2021-07-10,2023-07-03,Business,Online,1801,Approved,
A069774,L069774,C069774,2022-02-23,2021-12-11,Education,Online,6110,Approved,
A069775,L069775,C069775,2021-04-28,2022-07-23,Vehicle,Online,8452,Approved,
A069776,L069776,C069776,2022-07-29,2023-07-23,Vehicle,Agent,5918,Approved,
A069777,L069777,C069777,2021-03-18,2021-04-24,Business,Online,1527,Approved,
A069778,L069778,C069778,2019-03-01,2023-12-09,Personal,Agent,6508,Approved,
A069779,L069779,C069779,2020-08-19,2022-02-05,Business,Branch,4863,Approved,
A069780,L069780,C069780,2020-11-22,2023-11-23,Vehicle,Branch,1017,Approved,
A069781,L069781,C069781,2022-12-21,2023-02-19,Home Renovation,Branch,8837,Approved,
A069782,L069782,C069782,2020-09-10,2020-01-23,Vehicle,Online,9996,Approved,
A069783,L069783,C069783,2021-11-14,2021-11-25,Vehicle,Agent,7064,Approved,
A069784,L069784,C069784,2022-01-16,2020-02-06,Personal,Agent,9010,Approved,
A069785,L069785,C069785,2022-08-07,2020-02-20,Vehicle,Agent,5198,Approved,
A069786,L069786,C069786,2023-11-23,2022-10-19,Education,Agent,9998,Approved,
A069787,L069787,C069787,2024-03-15,2024-05-13,Personal,Branch,2701,Approved,
A069788,L069788,C069788,2022-12-12,2023-04-19,Personal,Branch,7725,Approved,
A069789,L069789,C069789,2021-02-15,2023-01-25,Education,Branch,644,Approved,
A069790,L069790,C069790,2020-10-21,2020-08-07,Vehicle,Branch,1549,Approved,
A069791,L069791,C069791,2022-04-19,2023-03-19,Home Renovation,Agent,3692,Approved,
A069792,L069792,C069792,2019-04-17,2021-11-13,Business,Agent,8740,Approved,
A069793,L069793,C069793,2019-10-17,2020-10-12,Vehicle,Agent,6360,Approved,
A069794,L069794,C069794,2024-02-07,2023-12-27,Business,Online,549,Approved,
A069795,L069795,C069795,2024-01-14,2020-07-03,Education,Online,6564,Approved,
A069796,L069796,C069796,2022-02-18,2022-01-18,Education,Agent,5287,Approved,
A069797,L069797,C069797,2024-02-11,2024-06-19,Business,Agent,3634,Approved,
A069798,L069798,C069798,2024-05-17,2022-03-19,Vehicle,Online,5545,Approved,
A069799,L069799,C069799,2022-12-13,2022-05-21,Home Renovation,Branch,7702,Approved,
A069800,L069800,C069800,2021-05-28,2023-04-04,Vehicle,Agent,5773,Approved,
A069801,L069801,C069801,2022-10-26,2024-09-12,Home Renovation,Branch,1700,Approved,
A069802,L069802,C069802,2023-05-02,2022-08-14,Vehicle,Branch,6612,Approved,
A069803,L069803,C069803,2021-02-19,2021-04-24,Business,Branch,2786,Approved,
A069804,L069804,C069804,2023-11-01,2023-11-02,Home Renovation,Branch,5198,Approved,
A069805,L069805,C069805,2024-06-26,2020-06-19,Education,Branch,1240,Approved,
A069806,L069806,C069806,2021-08-29,2022-12-26,Personal,Branch,1698,Approved,
A069807,L069807,C069807,2024-03-25,2022-07-12,Personal,Online,6836,Approved,
A069808,L069808,C069808,2022-08-10,2024-04-25,Home Renovation,Online,3666,Approved,
A069809,L069809,C069809,2019-03-06,2022-04-01,Home Renovation,Online,1311,Approved,
A069810,L069810,C069810,2020-04-25,2021-02-20,Business,Agent,4617,Approved,
A069811,L069811,C069811,2023-09-20,2020-10-16,Vehicle,Branch,588,Approved,
A069812,L069812,C069812,2020-11-19,2021-11-08,Vehicle,Agent,7096,Approved,
A069813,L069813,C069813,2019-02-17,2020-05-17,Home Renovation,Online,7787,Approved,
A069814,L069814,C069814,2021-12-02,2023-12-08,Personal,Agent,2561,Approved,
A069815,L069815,C069815,2020-05-12,2024-09-28,Home Renovation,Online,4785,Approved,
A069816,L069816,C069816,2020-02-24,2021-11-02,Vehicle,Online,6618,Approved,
A069817,L069817,C069817,2021-07-06,2020-02-07,Business,Agent,4079,Approved,
A069818,L069818,C069818,2020-03-27,2024-06-18,Home Renovation,Branch,2302,Approved,
A069819,L069819,C069819,2020-11-11,2023-07-18,Education,Agent,6917,Approved,
A069820,L069820,C069820,2020-09-03,2020-05-16,Business,Branch,5819,Approved,
A069821,L069821,C069821,2024-12-25,2023-04-24,Vehicle,Online,5744,Approved,
A069822,L069822,C069822,2024-02-17,2021-10-22,Vehicle,Agent,3961,Approved,
A069823,L069823,C069823,2023-10-02,2023-04-24,Education,Agent,9061,Approved,
A069824,L069824,C069824,2022-05-19,2020-02-08,Business,Online,7531,Approved,
A069825,L069825,C069825,2024-05-17,2021-02-28,Personal,Branch,9916,Approved,
A069826,L069826,C069826,2024-11-29,2022-04-21,Vehicle,Online,6415,Approved,
A069827,L069827,C069827,2020-03-30,2021-10-18,Education,Agent,3874,Approved,
A069828,L069828,C069828,2022-12-11,2023-03-27,Vehicle,Agent,8617,Approved,
A069829,L069829,C069829,2020-10-24,2023-08-14,Vehicle,Branch,9656,Approved,
A069830,L069830,C069830,2020-06-27,2024-09-25,Vehicle,Online,5467,Approved,
A069831,L069831,C069831,2022-03-03,2024-05-08,Vehicle,Agent,5046,Approved,
A069832,L069832,C069832,2022-09-27,2022-03-02,Education,Branch,9771,Approved,
A069833,L069833,C069833,2023-05-24,2021-11-10,Home Renovation,Branch,9500,Approved,
A069834,L069834,C069834,2020-10-28,2022-12-12,Home Renovation,Branch,7789,Approved,
A069835,L069835,C069835,2019-03-08,2023-11-18,Business,Online,9289,Approved,
A069836,L069836,C069836,2019-06-22,2024-12-19,Education,Online,7764,Approved,
A069837,L069837,C069837,2023-09-02,2021-01-02,Home Renovation,Online,4420,Approved,
A069838,L069838,C069838,2024-04-21,2024-09-29,Home Renovation,Branch,4483,Approved,
A069839,L069839,C069839,2020-11-04,2020-06-01,Home Renovation,Online,2413,Approved,
A069840,L069840,C069840,2021-04-22,2022-04-03,Business,Agent,2677,Approved,
A069841,L069841,C069841,2019-08-03,2021-01-31,Education,Online,6807,Approved,
A069842,L069842,C069842,2022-05-14,2023-08-27,Home Renovation,Branch,532,Approved,
A069843,L069843,C069843,2023-09-21,2023-10-29,Education,Branch,6820,Approved,
A069844,L069844,C069844,2022-01-14,2021-06-09,Business,Agent,4656,Approved,
A069845,L069845,C069845,2021-10-31,2024-12-05,Home Renovation,Online,2793,Approved,
A069846,L069846,C069846,2024-06-30,2024-09-05,Home Renovation,Agent,6486,Approved,
A069847,L069847,C069847,2024-01-12,2020-04-08,Personal,Agent,3446,Approved,
A069848,L069848,C069848,2020-12-27,2023-03-17,Vehicle,Agent,4252,Approved,
A069849,L069849,C069849,2024-05-13,2020-02-24,Education,Online,2644,Approved,
A069850,L069850,C069850,2023-10-21,2023-09-19,Business,Branch,6249,Approved,
A069851,L069851,C069851,2020-12-02,2022-02-14,Education,Agent,5445,Approved,
A069852,L069852,C069852,2021-12-21,2024-05-15,Education,Agent,6871,Approved,
A069853,L069853,C069853,2019-04-06,2024-07-03,Home Renovation,Online,516,Approved,
A069854,L069854,C069854,2019-09-11,2022-09-06,Home Renovation,Branch,3481,Approved,
A069855,L069855,C069855,2022-02-16,2023-01-01,Home Renovation,Online,4292,Approved,
A069856,L069856,C069856,2023-02-04,2022-12-23,Home Renovation,Agent,1313,Approved,
A069857,L069857,C069857,2022-05-14,2023-06-12,Personal,Branch,3905,Approved,
A069858,L069858,C069858,2023-10-12,2021-12-02,Vehicle,Agent,9387,Approved,
A069859,L069859,C069859,2022-07-31,2020-10-01,Personal,Branch,8004,Approved,
A069860,L069860,C069860,2023-09-24,2023-03-16,Business,Online,9503,Approved,
A069861,L069861,C069861,2023-04-04,2023-10-07,Vehicle,Branch,1898,Approved,
A069862,L069862,C069862,2022-01-17,2024-06-03,Education,Branch,4340,Approved,
A069863,L069863,C069863,2021-03-24,2024-05-11,Business,Online,7997,Approved,
A069864,L069864,C069864,2019-07-20,2023-04-29,Home Renovation,Agent,5185,Approved,
A069865,L069865,C069865,2022-02-14,2024-02-18,Business,Branch,640,Approved,
A069866,L069866,C069866,2021-12-04,2022-10-26,Education,Online,5592,Approved,
A069867,L069867,C069867,2021-03-18,2022-11-05,Personal,Online,9664,Approved,
A069868,L069868,C069868,2021-03-26,2021-11-06,Personal,Branch,6269,Approved,
A069869,L069869,C069869,2019-11-15,2022-03-28,Home Renovation,Branch,3930,Approved,
A069870,L069870,C069870,2020-01-23,2024-12-28,Home Renovation,Branch,6200,Approved,
A069871,L069871,C069871,2024-01-04,2022-04-12,Personal,Online,2449,Approved,
A069872,L069872,C069872,2024-01-07,2022-01-31,Personal,Agent,7435,Approved,
A069873,L069873,C069873,2023-03-02,2021-09-15,Home Renovation,Agent,3496,Approved,
A069874,L069874,C069874,2023-12-03,2021-09-11,Home Renovation,Branch,5346,Approved,
A069875,L069875,C069875,2022-11-15,2023-08-08,Business,Branch,7186,Approved,
A069876,L069876,C069876,2020-04-07,2020-01-13,Vehicle,Branch,8726,Approved,
A069877,L069877,C069877,2020-10-01,2022-03-11,Education,Branch,9851,Approved,
A069878,L069878,C069878,2022-04-29,2023-12-23,Personal,Online,8594,Approved,
A069879,L069879,C069879,2019-02-19,2023-08-23,Education,Agent,3029,Approved,
A069880,L069880,C069880,2023-04-28,2024-08-22,Education,Agent,8507,Approved,
A069881,L069881,C069881,2022-09-27,2020-12-29,Education,Agent,8267,Approved,
A069882,L069882,C069882,2020-02-14,2020-12-14,Vehicle,Agent,9695,Approved,
A069883,L069883,C069883,2022-11-18,2021-07-26,Vehicle,Branch,1347,Approved,
A069884,L069884,C069884,2022-09-08,2024-02-15,Business,Online,1957,Approved,
A069885,L069885,C069885,2022-01-07,2020-01-16,Vehicle,Branch,1654,Approved,
A069886,L069886,C069886,2019-07-08,2024-08-31,Business,Branch,8057,Approved,
A069887,L069887,C069887,2021-03-28,2022-11-13,Personal,Agent,6941,Approved,
A069888,L069888,C069888,2019-03-13,2023-06-28,Home Renovation,Branch,4923,Approved,
A069889,L069889,C069889,2019-04-20,2020-12-04,Vehicle,Online,4899,Approved,
A069890,L069890,C069890,2024-05-03,2021-10-29,Education,Online,3744,Approved,
A069891,L069891,C069891,2023-02-24,2024-03-28,Personal,Agent,5077,Approved,
A069892,L069892,C069892,2023-10-24,2020-11-10,Home Renovation,Branch,1373,Approved,
A069893,L069893,C069893,2019-06-23,2022-05-13,Business,Branch,9480,Approved,
A069894,L069894,C069894,2023-01-23,2022-03-24,Vehicle,Agent,7368,Approved,
A069895,L069895,C069895,2020-08-26,2021-08-16,Education,Online,6241,Approved,
A069896,L069896,C069896,2022-09-24,2022-05-15,Personal,Branch,3568,Approved,
A069897,L069897,C069897,2024-09-04,2020-06-11,Business,Agent,7278,Approved,
A069898,L069898,C069898,2020-01-01,2022-03-22,Home Renovation,Online,5090,Approved,
A069899,L069899,C069899,2020-09-11,2021-07-06,Vehicle,Branch,1500,Approved,
A069900,L069900,C069900,2023-12-28,2023-09-29,Business,Branch,6220,Approved,
A069901,L069901,C069901,2021-02-08,2020-03-21,Education,Agent,5481,Approved,
A069902,L069902,C069902,2022-02-03,2023-07-04,Vehicle,Agent,7357,Approved,
A069903,L069903,C069903,2021-10-15,2020-01-29,Personal,Online,5430,Approved,
A069904,L069904,C069904,2022-06-02,2023-01-27,Personal,Agent,3652,Approved,
A069905,L069905,C069905,2022-05-17,2023-03-24,Personal,Agent,1205,Approved,
A069906,L069906,C069906,2023-03-06,2023-09-25,Business,Branch,7416,Approved,
A069907,L069907,C069907,2023-11-17,2022-09-30,Education,Branch,2257,Approved,
A069908,L069908,C069908,2020-09-04,2020-03-07,Business,Agent,6824,Approved,
A069909,L069909,C069909,2021-08-08,2022-06-22,Vehicle,Agent,6246,Approved,
A069910,L069910,C069910,2020-11-12,2024-01-23,Vehicle,Branch,2188,Approved,
A069911,L069911,C069911,2023-01-18,2023-10-17,Education,Online,6299,Approved,
A069912,L069912,C069912,2021-09-03,2021-11-19,Business,Online,2085,Approved,
A069913,L069913,C069913,2022-11-26,2020-06-10,Home Renovation,Branch,8485,Approved,
A069914,L069914,C069914,2022-08-28,2021-12-20,Home Renovation,Agent,4259,Approved,
A069915,L069915,C069915,2022-02-19,2022-10-04,Home Renovation,Agent,3144,Approved,
A069916,L069916,C069916,2023-02-15,2023-11-06,Vehicle,Agent,1423,Approved,
A069917,L069917,C069917,2023-02-25,2020-07-05,Education,Branch,8901,Approved,
A069918,L069918,C069918,2022-01-03,2024-09-20,Personal,Branch,4971,Approved,
A069919,L069919,C069919,2023-07-18,2020-07-19,Personal,Online,8495,Approved,
A069920,L069920,C069920,2023-05-03,2024-10-05,Home Renovation,Agent,1997,Approved,
A069921,L069921,C069921,2023-09-30,2021-01-30,Business,Branch,2657,Approved,
A069922,L069922,C069922,2023-10-30,2021-08-14,Personal,Online,3865,Approved,
A069923,L069923,C069923,2023-08-31,2023-05-02,Education,Branch,1380,Approved,
A069924,L069924,C069924,2019-12-22,2021-03-13,Education,Branch,3370,Approved,
A069925,L069925,C069925,2024-01-21,2024-01-17,Education,Branch,9016,Approved,
A069926,L069926,C069926,2023-11-19,2020-06-01,Business,Branch,4543,Approved,
A069927,L069927,C069927,2019-03-15,2022-05-23,Personal,Agent,8989,Approved,
A069928,L069928,C069928,2019-08-28,2023-09-10,Personal,Online,4648,Approved,
A069929,L069929,C069929,2023-11-06,2021-10-11,Business,Online,6111,Approved,
A069930,L069930,C069930,2019-03-01,2020-04-29,Home Renovation,Online,7293,Approved,
A069931,L069931,C069931,2024-09-26,2024-10-26,Personal,Online,3828,Approved,
A069932,L069932,C069932,2024-03-17,2022-02-01,Business,Online,9716,Approved,
A069933,L069933,C069933,2022-08-03,2023-05-11,Education,Branch,5686,Approved,
A069934,L069934,C069934,2024-10-21,2021-07-03,Home Renovation,Online,2036,Approved,
A069935,L069935,C069935,2022-04-01,2021-05-23,Personal,Branch,7448,Approved,
A069936,L069936,C069936,2024-05-08,2020-03-21,Vehicle,Branch,9886,Approved,
A069937,L069937,C069937,2019-09-26,2024-06-26,Business,Branch,5294,Approved,
A069938,L069938,C069938,2020-05-02,2023-06-08,Personal,Branch,4363,Approved,
A069939,L069939,C069939,2023-02-03,2020-05-19,Business,Agent,6987,Approved,
A069940,L069940,C069940,2020-10-07,2023-10-29,Personal,Online,2674,Approved,
A069941,L069941,C069941,2021-06-02,2024-04-03,Education,Online,565,Approved,
A069942,L069942,C069942,2021-12-02,2020-02-03,Vehicle,Branch,9679,Approved,
A069943,L069943,C069943,2022-08-08,2020-03-30,Vehicle,Agent,3880,Approved,
A069944,L069944,C069944,2024-02-11,2023-02-09,Home Renovation,Branch,6372,Approved,
A069945,L069945,C069945,2022-10-22,2020-07-28,Personal,Branch,2092,Approved,
A069946,L069946,C069946,2022-09-12,2021-01-10,Personal,Agent,8740,Approved,
A069947,L069947,C069947,2020-10-08,2023-04-29,Vehicle,Branch,1660,Approved,
A069948,L069948,C069948,2020-04-17,2024-04-12,Home Renovation,Agent,5727,Approved,
A069949,L069949,C069949,2021-01-05,2023-09-28,Personal,Agent,7340,Approved,
A069950,L069950,C069950,2023-05-15,2022-06-12,Vehicle,Agent,2842,Approved,
A069951,L069951,C069951,2023-01-03,2022-02-01,Business,Agent,9515,Approved,
A069952,L069952,C069952,2023-01-03,2020-08-10,Education,Agent,7442,Approved,
A069953,L069953,C069953,2024-01-29,2024-11-08,Personal,Branch,9830,Approved,
A069954,L069954,C069954,2021-08-21,2023-06-11,Business,Branch,9035,Approved,
A069955,L069955,C069955,2020-02-27,2021-01-14,Business,Agent,4226,Approved,
A069956,L069956,C069956,2020-03-23,2023-08-26,Home Renovation,Agent,6101,Approved,
A069957,L069957,C069957,2023-12-29,2024-09-12,Education,Agent,6944,Approved,
A069958,L069958,C069958,2022-10-11,2024-11-23,Home Renovation,Agent,6874,Approved,
A069959,L069959,C069959,2024-10-12,2020-02-06,Business,Branch,1953,Approved,
A069960,L069960,C069960,2019-07-19,2024-03-15,Vehicle,Online,1899,Approved,
A069961,L069961,C069961,2020-05-12,2024-02-11,Home Renovation,Online,4267,Approved,
A069962,L069962,C069962,2021-09-21,2023-04-07,Education,Online,4052,Approved,
A069963,L069963,C069963,2019-01-26,2021-03-16,Education,Agent,7463,Approved,
A069964,L069964,C069964,2022-02-18,2022-07-12,Personal,Agent,4422,Approved,
A069965,L069965,C069965,2020-01-23,2022-09-25,Vehicle,Online,5569,Approved,
A069966,L069966,C069966,2020-10-21,2020-02-27,Home Renovation,Branch,2023,Approved,
A069967,L069967,C069967,2023-06-12,2020-05-27,Vehicle,Online,5019,Approved,
A069968,L069968,C069968,2021-04-29,2024-01-24,Education,Branch,6909,Approved,
A069969,L069969,C069969,2023-09-12,2024-09-25,Vehicle,Agent,5390,Approved,
A069970,L069970,C069970,2020-04-13,2022-10-03,Vehicle,Branch,930,Approved,
A069971,L069971,C069971,2021-09-21,2024-01-29,Education,Agent,8197,Approved,
A069972,L069972,C069972,2021-11-17,2022-07-08,Home Renovation,Branch,5242,Approved,
A069973,L069973,C069973,2021-06-06,2023-02-21,Business,Agent,9973,Approved,
A069974,L069974,C069974,2019-02-15,2021-07-04,Vehicle,Online,4067,Approved,
A069975,L069975,C069975,2022-04-14,2020-05-29,Business,Agent,6810,Approved,
A069976,L069976,C069976,2020-06-23,2022-02-01,Education,Branch,7646,Approved,
A069977,L069977,C069977,2019-04-20,2022-01-17,Education,Online,2195,Approved,
A069978,L069978,C069978,2024-04-18,2021-01-08,Business,Agent,661,Approved,
A069979,L069979,C069979,2023-07-27,2020-05-21,Business,Branch,2830,Approved,
A069980,L069980,C069980,2021-07-18,2024-09-08,Personal,Agent,6207,Approved,
A069981,L069981,C069981,2020-05-25,2024-09-03,Personal,Agent,4133,Approved,
A069982,L069982,C069982,2022-09-30,2024-12-23,Business,Agent,511,Approved,
A069983,L069983,C069983,2019-05-29,2023-07-22,Home Renovation,Online,3487,Approved,
A069984,L069984,C069984,2022-12-14,2020-09-04,Business,Online,1035,Approved,
A069985,L069985,C069985,2021-01-11,2023-12-17,Personal,Branch,5560,Approved,
A069986,L069986,C069986,2020-06-08,2024-08-01,Business,Branch,9724,Approved,
A069987,L069987,C069987,2020-07-26,2021-03-19,Personal,Online,4876,Approved,
A069988,L069988,C069988,2022-10-07,2020-07-08,Personal,Online,7628,Approved,
A069989,L069989,C069989,2022-11-05,2021-02-22,Vehicle,Branch,4700,Approved,
A069990,L069990,C069990,2022-09-20,2020-07-06,Personal,Online,2737,Approved,
A069991,L069991,C069991,2020-12-27,2020-06-25,Business,Online,8407,Approved,
A069992,L069992,C069992,2019-03-13,2023-07-20,Vehicle,Online,6769,Approved,
A069993,L069993,C069993,2024-01-15,2024-10-17,Business,Branch,8474,Approved,
A069994,L069994,C069994,2019-02-27,2021-01-10,Education,Online,7117,Approved,
A069995,L069995,C069995,2023-06-16,2020-07-18,Personal,Branch,2848,Approved,
A069996,L069996,C069996,2023-03-17,2021-04-16,Education,Branch,2152,Approved,
A069997,L069997,C069997,2023-10-29,2024-01-15,Personal,Agent,3783,Approved,
A069998,L069998,C069998,2022-05-31,2022-02-16,Personal,Agent,3786,Approved,
A069999,L069999,C069999,2020-08-11,2022-06-16,Business,Agent,7778,Approved,
A070000,L070000,C070000,2021-08-05,2023-06-22,Education,Agent,4000,Approved,
A070001,,C047526,2024-10-13,,Vehicle,Online,4713,Rejected,Insufficient Income
A070002,,C058534,2019-03-21,,Business,Agent,2625,Rejected,Low Credit Score
A070003,,C009905,2023-10-20,,Business,Agent,840,Rejected,Low Credit Score
A070004,,C062954,2023-04-14,,Education,Agent,6273,Rejected,Incomplete Documents
A070005,,C032016,2023-10-09,,Business,Agent,8936,Rejected,Insufficient Income
A070006,,C023379,2020-09-29,,Business,Branch,2231,Rejected,Low Credit Score
A070007,,C020382,2022-09-18,,Vehicle,Branch,5767,Rejected,Low Credit Score
A070008,,C059720,2020-05-02,,Home Renovation,Online,1418,Rejected,Incomplete Documents
A070009,,C031572,2024-03-31,,Vehicle,Agent,2919,Rejected,Incomplete Documents
A070010,,C053104,2020-06-07,,Business,Agent,1454,Rejected,Insufficient Income
A070011,,C004233,2021-01-14,,Vehicle,Online,2997,Rejected,Low Credit Score
A070012,,C057975,2019-10-12,,Vehicle,Agent,4555,Rejected,Low Credit Score
A070013,,C049759,2024-09-21,,Home Renovation,Branch,5298,Rejected,Low Credit Score
A070014,,C044078,2022-06-25,,Education,Online,8801,Rejected,Incomplete Documents
A070015,,C001138,2023-03-20,,Personal,Online,5873,Rejected,Insufficient Income
A070016,,C053175,2023-08-20,,Home Renovation,Agent,5388,Rejected,Incomplete Documents
A070017,,C069998,2021-12-05,,Education,Online,1963,Rejected,Low Credit Score
A070018,,C026909,2023-06-14,,Personal,Branch,5056,Rejected,Incomplete Documents
A070019,,C017890,2021-12-05,,Business,Branch,527,Rejected,Low Credit Score
A070020,,C046384,2019-05-05,,Personal,Online,9562,Rejected,Insufficient Income
A070021,,C006079,2024-12-02,,Vehicle,Branch,6855,Rejected,Incomplete Documents
A070022,,C019603,2021-07-08,,Personal,Branch,6708,Rejected,Insufficient Income
A070023,,C068623,2020-10-08,,Business,Branch,4685,Rejected,Insufficient Income
A070024,,C066092,2019-05-24,,Business,Online,5560,Rejected,Low Credit Score
A070025,,C015706,2020-07-18,,Education,Online,2951,Rejected,Insufficient Income
A070026,,C054467,2019-05-24,,Vehicle,Branch,3488,Rejected,Insufficient Income
A070027,,C061913,2020-08-05,,Home Renovation,Branch,9825,Rejected,Low Credit Score
A070028,,C020582,2019-09-27,,Personal,Agent,1068,Rejected,Incomplete Documents
A070029,,C003486,2022-06-10,,Vehicle,Agent,3201,Rejected,Insufficient Income
A070030,,C063152,2020-01-28,,Business,Agent,3424,Rejected,Low Credit Score
A070031,,C040136,2024-08-25,,Business,Agent,675,Rejected,Low Credit Score
A070032,,C005191,2024-05-07,,Home Renovation,Branch,1177,Rejected,Insufficient Income
A070033,,C050468,2023-09-22,,Personal,Agent,3651,Rejected,Low Credit Score
A070034,,C016777,2021-02-05,,Vehicle,Branch,851,Rejected,Incomplete Documents
A070035,,C036073,2019-04-07,,Personal,Online,5472,Rejected,Incomplete Documents
A070036,,C009232,2023-09-02,,Personal,Branch,6125,Rejected,Insufficient Income
A070037,,C003429,2022-05-31,,Personal,Online,1101,Rejected,Incomplete Documents
A070038,,C062530,2023-03-29,,Home Renovation,Agent,3056,Rejected,Incomplete Documents
A070039,,C055364,2022-07-09,,Business,Online,8007,Rejected,Insufficient Income
A070040,,C016342,2021-05-04,,Education,Agent,4318,Rejected,Incomplete Documents
A070041,,C013327,2024-01-23,,Vehicle,Branch,930,Rejected,Insufficient Income
A070042,,C029392,2022-12-26,,Home Renovation,Online,516,Rejected,Insufficient Income
A070043,,C056802,2019-07-21,,Home Renovation,Agent,3365,Rejected,Insufficient Income
A070044,,C039336,2020-07-05,,Personal,Online,6084,Rejected,Incomplete Documents
A070045,,C010551,2021-12-05,,Home Renovation,Agent,9324,Rejected,Insufficient Income
A070046,,C048975,2023-08-03,,Business,Online,8469,Rejected,Low Credit Score
A070047,,C027953,2021-02-22,,Business,Agent,4474,Rejected,Insufficient Income
A070048,,C045019,2024-07-18,,Personal,Online,6221,Rejected,Low Credit Score
A070049,,C051980,2022-03-19,,Education,Agent,6505,Rejected,Low Credit Score
A070050,,C037262,2023-11-04,,Education,Branch,3405,Rejected,Low Credit Score
A070051,,C067831,2022-10-03,,Vehicle,Branch,4416,Rejected,Insufficient Income
A070052,,C066852,2020-07-11,,Vehicle,Agent,7905,Rejected,Insufficient Income
A070053,,C069121,2023-08-05,,Home Renovation,Online,6532,Rejected,Insufficient Income
A070054,,C046386,2022-04-22,,Business,Online,917,Rejected,Insufficient Income
A070055,,C054154,2019-11-04,,Education,Branch,4174,Rejected,Insufficient Income
A070056,,C017706,2020-11-20,,Vehicle,Branch,7006,Rejected,Insufficient Income
A070057,,C021922,2020-03-23,,Business,Agent,6392,Rejected,Incomplete Documents
A070058,,C019430,2022-06-13,,Personal,Agent,1521,Rejected,Insufficient Income
A070059,,C008261,2019-04-01,,Home Renovation,Online,6595,Rejected,Insufficient Income
A070060,,C039690,2022-08-17,,Personal,Agent,7509,Rejected,Low Credit Score
A070061,,C021636,2024-09-09,,Business,Agent,7866,Rejected,Low Credit Score
A070062,,C001651,2020-01-20,,Personal,Agent,1174,Rejected,Incomplete Documents
A070063,,C054650,2022-08-12,,Personal,Branch,6310,Rejected,Insufficient Income
A070064,,C006218,2021-03-04,,Education,Agent,3611,Rejected,Low Credit Score
A070065,,C019324,2020-04-28,,Business,Online,2450,Rejected,Low Credit Score
A070066,,C030377,2020-07-28,,Personal,Online,7122,Rejected,Incomplete Documents
A070067,,C014683,2023-07-13,,Home Renovation,Online,1413,Rejected,Insufficient Income
A070068,,C017792,2019-11-29,,Vehicle,Online,759,Rejected,Low Credit Score
A070069,,C068472,2019-01-05,,Personal,Branch,5391,Rejected,Insufficient Income
A070070,,C004606,2019-12-27,,Business,Branch,9365,Rejected,Low Credit Score
A070071,,C000631,2019-09-20,,Business,Agent,2169,Rejected,Incomplete Documents
